#AdjRefG: Iteration 7 number of channels 2
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   3.044229E+02   -1.354044E+02    2.093846E+02   -2.851951E+02   5.676174E+02   -2.691932E+02   -7.217931E+01    3.026956E+01   -2.631945E+02    1.337888E+02    2.815639E+02   -3.154646E+02 
   3.225132E+02   -9.959817E+01    2.734435E+02   -2.983703E+02   5.794201E+02   -2.558271E+02   -2.697123E+01   -5.317378E+00   -2.569069E+02    1.562290E+02    3.004148E+02   -2.930529E+02 
   3.115861E+02   -7.280362E+01    3.197350E+02   -2.951951E+02   5.756008E+02   -2.527708E+02    7.074447E+00   -3.077962E+01   -2.640147E+02    1.799672E+02    3.126606E+02   -2.644155E+02 
   2.754722E+02   -5.875609E+01    3.444309E+02   -2.813544E+02   5.546126E+02   -2.561570E+02    2.547536E+01   -4.582966E+01   -2.791405E+02    1.974010E+02    3.189555E+02   -2.355247E+02 
   2.240193E+02   -5.904200E+01    3.472642E+02   -2.646166E+02   5.186900E+02   -2.619475E+02    2.668452E+01   -5.236429E+01   -2.946707E+02    2.029055E+02    3.205797E+02   -2.122523E+02 
   1.694171E+02   -7.300117E+01    3.310372E+02   -2.523070E+02   4.724237E+02   -2.669287E+02    1.253751E+01   -5.330457E+01   -3.030067E+02    1.939276E+02    3.184997E+02   -1.990024E+02 
   1.221728E+02   -9.823762E+01    3.002774E+02   -2.491067E+02   4.207946E+02   -2.693498E+02   -1.229477E+01   -5.137990E+01   -2.986219E+02    1.711121E+02    3.125722E+02   -1.977268E+02 
   8.811619E+01   -1.315004E+02    2.596093E+02   -2.558817E+02   3.674809E+02   -2.690567E+02   -4.167177E+01   -4.828672E+01   -2.793647E+02    1.375563E+02    3.012811E+02   -2.075950E+02 
   6.734703E+01   -1.696071E+02    2.125044E+02   -2.698648E+02   3.140698E+02   -2.671462E+02   -6.968956E+01   -4.446639E+01   -2.467227E+02    9.753907E+01    2.821940E+02   -2.253984E+02 
   5.527681E+01   -2.101143E+02    1.608977E+02   -2.860378E+02   2.603772E+02   -2.652987E+02   -9.213317E+01   -3.948908E+01   -2.051004E+02    5.518440E+01    2.530308E+02   -2.465487E+02 
   4.515499E+01   -2.515659E+02    1.057679E+02   -2.991519E+02   2.055927E+02   -2.650297E+02   -1.071941E+02   -3.279643E+01   -1.604378E+02    1.346386E+01    2.129620E+02   -2.663554E+02 
   3.098974E+01   -2.933225E+02    4.834616E+01   -3.056165E+02   1.496317E+02   -2.670876E+02   -1.152682E+02   -2.443122E+01   -1.186420E+02   -2.623485E+01    1.636144E+02   -2.811853E+02 
   9.736579E+00   -3.351196E+02   -8.681523E+00   -3.045662E+02   9.402223E+01   -2.711540E+02   -1.180080E+02   -1.540791E+01   -8.428565E+01   -6.396561E+01    1.093265E+02   -2.891582E+02 
  -1.798329E+01   -3.765770E+02   -6.063952E+01   -2.977336E+02   4.189740E+01   -2.758928E+02   -1.170798E+02   -7.540534E+00   -5.988070E+01   -1.006841E+02    5.644023E+01   -2.901931E+02 
  -4.873983E+01   -4.168587E+02   -1.013965E+02   -2.882219E+02  -2.919015E+00   -2.792867E+02   -1.131644E+02   -2.779747E+00   -4.582082E+01   -1.375720E+02    1.176790E+01   -2.854421E+02 
  -7.821098E+01   -4.545930E+02   -1.249177E+02   -2.786870E+02  -3.733112E+01   -2.791300E+02   -1.056102E+02   -2.327489E+00   -4.087987E+01   -1.754630E+02   -1.930754E+01   -2.763595E+02 
  -1.032751E+02   -4.880372E+02   -1.273275E+02   -2.696807E+02  -6.026409E+01   -2.735295E+02   -9.285284E+01   -5.910226E+00   -4.301101E+01   -2.145078E+02   -3.447471E+01   -2.637704E+02 
  -1.233982E+02   -5.153820E+02   -1.086990E+02   -2.588512E+02  -7.325193E+01   -2.612946E+02   -7.339134E+01   -1.155372E+01   -5.014628E+01   -2.540874E+02   -3.530765E+01   -2.472975E+02 
  -1.407819E+02   -5.350594E+02   -7.381693E+01   -2.413874E+02  -8.003782E+01   -2.421642E+02   -4.687513E+01   -1.602249E+01   -6.074405E+01   -2.928951E+02   -2.694180E+01   -2.253649E+02 
  -1.592679E+02   -5.459563E+02   -3.149518E+01   -2.116175E+02  -8.531972E+01   -2.168764E+02   -1.481647E+01   -1.583023E+01   -7.394816E+01   -3.290799E+02   -1.667871E+01   -1.957873E+02 
  -1.824908E+02   -5.475165E+02    7.458296E+00   -1.652250E+02  -9.312603E+01   -1.871326E+02    1.940166E+01   -8.490677E+00   -8.936478E+01   -3.603839E+02   -1.194337E+01   -1.567344E+02 
  -2.120420E+02   -5.397828E+02    3.303502E+01   -1.012825E+02  -1.054506E+02   -1.555059E+02    5.126350E+01    6.444897E+00   -1.065914E+02   -3.842770E+02   -1.822848E+01   -1.077274E+02 
  -2.463694E+02   -5.234563E+02    3.869494E+01   -2.333665E+01  -1.216594E+02   -1.253078E+02    7.634859E+01    2.697170E+01   -1.247101E+02   -3.981485E+02   -3.765365E+01   -5.030836E+01 
  -2.808248E+02   -5.000076E+02    2.305766E+01    6.090312E+01  -1.388595E+02   -1.003837E+02    9.160796E+01    4.903997E+01   -1.419653E+02   -3.996238E+02   -6.855030E+01    1.186315E+01 
